interaction_id,user_id,activity_id,interaction_type,rating,event_date,weather_context,group_type,synthetic
syn_i000324,syn_u0021,osm_node_257536373,rating,4,2026-03-07,mild,couple,true
syn_i000325,syn_u0021,osm_node_6124473591,rating,4,2026-01-31,rain,couple,true
syn_i000326,syn_u0021,osm_node_367779430,rating,5,2026-03-24,sunny,couple,true
syn_i000327,syn_u0021,osm_node_257537803,save,5,2026-06-25,mild,couple,true
syn_i000328,syn_u0021,osm_way_102385045,view,3,2025-05-16,sunny,couple,true
syn_i000329,syn_u0022,osm_way_727926854,save,4,2026-03-19,mild,couple,true
syn_i000330,syn_u0022,osm_way_505597418,rating,4,2025-05-21,rain,couple,true
syn_i000331,syn_u0022,osm_way_226730865,visit,4,2025-08-27,mild,couple,true
syn_i000332,syn_u0022,osm_node_12623471501,visit,5,2025-07-30,mild,couple,true
syn_i000333,syn_u0022,osm_way_121319301,view,5,2026-04-27,hot,couple,true
syn_i000334,syn_u0022,osm_way_753811302,rating,5,2025-02-17,rain,couple,true
syn_i000335,syn_u0022,osm_node_3864355363,save,4,2025-03-21,hot,couple,true
syn_i000336,syn_u0022,osm_way_323919391,rating,5,2025-11-28,rain,couple,true
syn_i000337,syn_u0022,osm_way_189705631,rating,4,2026-01-14,mild,couple,true
syn_i000338,syn_u0022,osm_node_7207065234,view,5,2025-05-24,mild,couple,true
syn_i000339,syn_u0022,osm_way_756110338,save,4,2025-04-10,sunny,couple,true
syn_i000340,syn_u0022,osm_relation_18413139,view,3,2025-05-18,sunny,couple,true
syn_i000341,syn_u0022,osm_way_60925702,view,5,2025-12-07,rain,couple,true
syn_i000342,syn_u0022,osm_way_803486252,rating,4,2026-05-25,hot,couple,true
syn_i000343,syn_u0022,osm_node_13434506890,rating,5,2026-03-24,hot,couple,true
syn_i000344,syn_u0023,osm_way_617436605,save,5,2026-03-21,hot,family,true
syn_i000345,syn_u0023,osm_node_6298535561,view,4,2026-03-20,sunny,family,true
syn_i000346,syn_u0023,osm_way_1081950825,rating,5,2026-03-19,sunny,family,true
syn_i000347,syn_u0023,osm_way_626284534,save,5,2026-01-19,hot,family,true
syn_i000348,syn_u0023,osm_way_1116590468,save,5,2026-01-13,hot,family,true
syn_i000349,syn_u0023,osm_way_685030904,view,5,2026-06-29,mild,family,true
syn_i000350,syn_u0023,osm_way_585167457,view,5,2026-02-13,mild,family,true
syn_i000351,syn_u0023,osm_node_12537355339,rating,5,2025-06-11,sunny,family,true
syn_i000352,syn_u0023,osm_way_341387589,rating,5,2025-06-07,sunny,family,true
syn_i000353,syn_u0023,osm_way_543779025,visit,5,2025-07-29,sunny,family,true
syn_i000354,syn_u0023,osm_way_1114744893,rating,5,2025-07-06,hot,family,true
syn_i000355,syn_u0023,osm_way_1118151350,rating,5,2025-11-23,rain,family,true
syn_i000356,syn_u0023,osm_way_1059411614,save,4,2025-05-31,sunny,family,true
syn_i000357,syn_u0023,osm_way_366501712,view,5,2025-06-16,mild,family,true
syn_i000358,syn_u0023,osm_way_620138009,save,5,2025-01-21,hot,family,true
syn_i000359,syn_u0023,osm_way_1136364327,rating,5,2025-12-27,sunny,family,true
syn_i000360,syn_u0023,osm_way_1532443852,save,5,2025-07-30,sunny,family,true
syn_i000361,syn_u0023,osm_way_363833381,save,5,2026-03-26,mild,family,true
syn_i000362,syn_u0023,osm_relation_3420196,save,5,2026-03-02,sunny,family,true
syn_i000363,syn_u0024,osm_way_28781006,visit,4,2025-09-01,rain,couple,true
syn_i000364,syn_u0024,osm_way_707363757,visit,5,2026-04-17,mild,couple,true
syn_i000365,syn_u0024,osm_way_459456451,visit,4,2026-04-18,sunny,couple,true
syn_i000366,syn_u0024,osm_way_450893346,visit,4,2025-10-28,rain,couple,true
syn_i000367,syn_u0024,osm_way_450893357,visit,5,2026-06-02,sunny,couple,true
syn_i000368,syn_u0024,osm_way_465298377,rating,4,2025-10-24,sunny,couple,true
syn_i000369,syn_u0024,osm_way_288540979,rating,4,2025-05-24,sunny,couple,true
syn_i000370,syn_u0024,osm_way_26565940,rating,4,2025-04-06,rain,couple,true
syn_i000371,syn_u0024,osm_way_452935764,view,4,2025-02-18,hot,couple,true
syn_i000372,syn_u0024,osm_way_452935956,rating,3,2026-06-09,hot,couple,true
syn_i000373,syn_u0024,osm_way_28545583,rating,4,2025-06-22,sunny,couple,true
syn_i000374,syn_u0024,osm_relation_6942581,visit,4,2025-05-21,rain,couple,true
syn_i000375,syn_u0024,osm_way_452935811,view,4,2025-09-12,sunny,couple,true
syn_i000376,syn_u0024,osm_way_622444215,view,5,2025-01-19,sunny,couple,true
syn_i000377,syn_u0024,osm_way_545207270,save,4,2026-01-11,hot,couple,true
syn_i000378,syn_u0024,osm_way_452935957,view,4,2025-10-09,sunny,couple,true
syn_i000379,syn_u0024,osm_node_13754179841,view,4,2026-06-29,rain,couple,true
syn_i000380,syn_u0024,osm_way_463989040,visit,3,2025-04-13,hot,couple,true
syn_i000381,syn_u0024,osm_way_643903838,visit,4,2025-09-13,sunny,couple,true
syn_i000382,syn_u0024,osm_way_1113516224,visit,5,2026-04-07,mild,couple,true
syn_i000383,syn_u0025,osm_relation_20372816,view,5,2026-02-15,hot,family,true
syn_i000384,syn_u0025,osm_way_630040764,rating,5,2025-02-07,hot,family,true
syn_i000385,syn_u0025,osm_node_13717538587,save,5,2025-09-29,rain,family,true
syn_i000386,syn_u0025,osm_way_207779511,view,5,2025-10-14,sunny,family,true
syn_i000387,syn_u0025,osm_way_48137617,view,5,2025-12-31,hot,family,true
syn_i000388,syn_u0025,osm_way_43479442,visit,5,2025-06-09,mild,family,true
syn_i000389,syn_u0025,osm_way_1068362575,view,5,2025-12-28,hot,family,true
syn_i000390,syn_u0025,osm_way_189921703,rating,5,2025-07-26,rain,family,true
syn_i000391,syn_u0025,osm_way_306905257,visit,5,2025-05-05,sunny,family,true
syn_i000392,syn_u0025,osm_way_54049349,rating,5,2025-06-18,sunny,family,true
syn_i000393,syn_u0025,osm_way_366878898,view,5,2025-07-20,hot,family,true
syn_i000394,syn_u0025,osm_node_12723759163,save,4,2026-02-16,rain,family,true
syn_i000395,syn_u0025,osm_way_375124933,save,5,2026-02-12,mild,family,true
syn_i000396,syn_u0025,osm_way_189921815,rating,5,2025-06-21,sunny,family,true
syn_i000397,syn_u0025,osm_way_400863566,visit,5,2025-08-21,rain,family,true
syn_i000398,syn_u0025,osm_way_665973711,visit,5,2026-05-22,rain,family,true
syn_i000399,syn_u0025,osm_way_317315354,rating,5,2026-02-07,sunny,family,true
syn_i000400,syn_u0025,osm_way_367455238,save,5,2025-06-29,rain,family,true
syn_i000401,syn_u0026,osm_way_1529907875,view,5,2025-03-15,hot,family,true
syn_i000402,syn_u0026,osm_way_1519189246,save,3,2025-08-26,sunny,family,true
syn_i000403,syn_u0026,osm_way_1528898340,view,5,2025-08-23,hot,family,true
syn_i000404,syn_u0026,osm_way_159074768,save,5,2025-09-28,mild,family,true
syn_i000405,syn_u0026,osm_way_1416356364,view,5,2025-10-24,rain,family,true
syn_i000406,syn_u0026,osm_way_1431558128,save,5,2025-04-30,hot,family,true
syn_i000407,syn_u0026,osm_node_8953299659,view,4,2025-01-04,hot,family,true
syn_i000408,syn_u0026,osm_way_30929743,save,5,2025-04-13,mild,family,true
syn_i000409,syn_u0026,osm_way_31430180,rating,5,2025-09-02,hot,family,true
syn_i000410,syn_u0026,osm_way_1479849502,visit,5,2025-01-11,hot,family,true
syn_i000411,syn_u0026,osm_way_30929735,view,5,2025-03-29,rain,family,true
syn_i000412,syn_u0026,osm_way_1163474971,rating,3,2025-01-18,sunny,family,true
syn_i000413,syn_u0026,osm_way_101919282,rating,5,2025-08-08,sunny,family,true
syn_i000414,syn_u0027,osm_node_8722619583,view,5,2025-12-16,hot,friends,true
syn_i000415,syn_u0027,osm_way_66642590,view,4,2026-03-02,hot,friends,true
syn_i000416,syn_u0027,osm_way_370672707,rating,2,2026-02-07,hot,friends,true
syn_i000417,syn_u0027,osm_way_310027918,rating,4,2025-07-09,sunny,friends,true
syn_i000418,syn_u0027,osm_node_9507011273,save,4,2025-08-12,mild,friends,true
syn_i000419,syn_u0027,osm_node_6848648284,rating,5,2025-09-05,sunny,friends,true
syn_i000420,syn_u0027,osm_node_358807008,view,4,2025-07-01,sunny,friends,true
syn_i000421,syn_u0027,osm_node_9465192363,rating,4,2026-07-16,rain,friends,true
syn_i000422,syn_u0027,osm_node_12251148868,visit,5,2026-05-19,mild,friends,true
syn_i000423,syn_u0027,osm_node_358851226,rating,5,2025-01-16,sunny,friends,true
syn_i000424,syn_u0027,osm_node_10131461286,visit,5,2025-10-13,rain,friends,true
syn_i000425,syn_u0027,osm_node_4270584674,rating,4,2025-01-03,rain,friends,true
syn_i000426,syn_u0027,osm_way_1283827371,save,3,2025-11-04,mild,friends,true
syn_i000427,syn_u0027,osm_way_68705976,view,5,2025-11-14,sunny,friends,true
syn_i000428,syn_u0028,osm_node_10945307447,rating,5,2025-01-24,rain,couple,true
syn_i000429,syn_u0028,osm_way_203763484,rating,5,2025-09-02,sunny,couple,true
syn_i000430,syn_u0028,osm_way_654513402,rating,3,2025-06-08,mild,couple,true
syn_i000431,syn_u0028,osm_way_186758554,save,4,2025-10-15,rain,couple,true
syn_i000432,syn_u0028,osm_way_125667497,save,5,2025-02-23,mild,couple,true
syn_i000433,syn_u0028,osm_way_317706247,visit,4,2025-08-12,rain,couple,true
syn_i000434,syn_u0028,osm_way_95474071,rating,5,2026-03-01,mild,couple,true
syn_i000435,syn_u0028,osm_way_346976154,visit,4,2025-06-08,rain,couple,true
syn_i000436,syn_u0028,osm_way_1285780677,rating,4,2025-11-15,rain,couple,true
syn_i000437,syn_u0028,osm_way_209392772,view,4,2025-02-19,hot,couple,true
syn_i000438,syn_u0028,osm_way_349218419,view,4,2025-07-03,sunny,couple,true
syn_i000439,syn_u0028,osm_relation_20458675,rating,3,2026-02-03,sunny,couple,true
syn_i000440,syn_u0028,osm_way_163146024,rating,4,2025-09-29,rain,couple,true
syn_i000441,syn_u0029,osm_node_10772390184,visit,4,2026-04-25,mild,couple,true
syn_i000442,syn_u0029,osm_way_183212356,rating,3,2025-12-02,sunny,couple,true
syn_i000443,syn_u0029,osm_node_13167820665,rating,4,2026-03-14,hot,couple,true
syn_i000444,syn_u0029,osm_way_162294089,save,5,2025-12-08,mild,couple,true
syn_i000445,syn_u0029,osm_way_736330516,rating,3,2026-07-17,rain,couple,true
syn_i000446,syn_u0029,osm_way_758343800,visit,3,2025-11-29,rain,couple,true
syn_i000447,syn_u0029,osm_way_163775778,visit,4,2026-02-12,rain,couple,true
syn_i000448,syn_u0029,osm_relation_19797757,save,5,2026-02-22,rain,couple,true
syn_i000449,syn_u0029,osm_relation_18160680,save,4,2026-07-03,hot,couple,true
syn_i000450,syn_u0029,osm_way_891393205,view,4,2025-10-20,rain,couple,true
syn_i000451,syn_u0029,osm_way_210167417,rating,4,2025-10-01,sunny,couple,true
syn_i000452,syn_u0029,osm_way_178543471,rating,4,2025-04-01,rain,couple,true
syn_i000453,syn_u0030,osm_way_389242226,visit,5,2025-09-01,sunny,friends,true
syn_i000454,syn_u0030,osm_way_462144467,visit,4,2025-09-27,hot,friends,true
syn_i000455,syn_u0030,osm_way_681436082,visit,5,2026-04-29,rain,friends,true
syn_i000456,syn_u0030,osm_node_10203187389,view,5,2025-02-09,hot,friends,true
syn_i000457,syn_u0030,osm_node_1417639584,save,5,2026-03-16,hot,friends,true
syn_i000458,syn_u0030,osm_way_278140838,rating,3,2025-04-10,hot,friends,true
syn_i000459,syn_u0030,osm_node_5296472719,view,5,2026-01-03,hot,friends,true
syn_i000460,syn_u0030,osm_relation_17584404,view,5,2026-06-13,sunny,friends,true
syn_i000461,syn_u0030,osm_way_16761472,visit,5,2026-03-10,hot,friends,true
syn_i000462,syn_u0030,osm_way_1057034243,rating,5,2025-07-11,mild,friends,true
syn_i000463,syn_u0030,osm_node_4632081523,visit,5,2025-03-04,sunny,friends,true
syn_i000464,syn_u0030,osm_way_783516370,rating,4,2025-03-01,rain,friends,true
syn_i000465,syn_u0030,osm_node_12572136430,visit,5,2025-04-08,hot,friends,true
syn_i000466,syn_u0030,osm_node_11166132566,rating,4,2025-09-13,rain,friends,true
syn_i000467,syn_u0030,osm_node_7706067161,rating,5,2025-11-06,hot,friends,true
syn_i000468,syn_u0030,osm_node_417275631,visit,5,2026-07-31,rain,friends,true
syn_i000469,syn_u0030,osm_node_9506825473,save,5,2026-06-16,sunny,friends,true
syn_i000470,syn_u0030,osm_way_1174485373,rating,5,2025-09-10,sunny,friends,true
syn_i000471,syn_u0030,osm_way_68835515,view,5,2025-10-19,mild,friends,true
syn_i000472,syn_u0031,osm_way_1163474971,rating,5,2026-07-21,rain,family,true
syn_i000473,syn_u0031,osm_node_9538810733,view,3,2025-04-29,rain,family,true
syn_i000474,syn_u0031,osm_way_44501000,rating,4,2026-04-16,mild,family,true
syn_i000475,syn_u0031,osm_node_8953299659,rating,4,2025-06-28,rain,family,true
syn_i000476,syn_u0031,osm_node_9716284495,view,4,2026-07-30,rain,family,true
syn_i000477,syn_u0031,osm_node_358846100,rating,4,2025-03-05,hot,family,true
syn_i000478,syn_u0031,osm_way_31801743,rating,5,2025-03-09,hot,family,true
syn_i000479,syn_u0031,osm_node_10016778037,rating,3,2025-06-25,mild,family,true
syn_i000480,syn_u0031,osm_way_82697483,visit,5,2025-10-02,rain,family,true
syn_i000481,syn_u0031,osm_node_2707959679,save,3,2025-03-11,rain,family,true
syn_i000482,syn_u0031,osm_way_480745716,rating,4,2026-06-12,mild,family,true
syn_i000483,syn_u0031,osm_way_1020969909,visit,4,2025-02-20,sunny,family,true
syn_i000484,syn_u0031,osm_way_1416356364,view,5,2025-11-12,hot,family,true
syn_i000485,syn_u0031,osm_way_33069315,visit,4,2026-02-22,rain,family,true
syn_i000486,syn_u0031,osm_way_31126472,rating,4,2025-10-05,hot,family,true
syn_i000487,syn_u0031,osm_way_666803042,visit,3,2026-02-08,mild,family,true
syn_i000488,syn_u0031,osm_way_1528898339,visit,4,2025-06-12,mild,family,true
syn_i000489,syn_u0031,osm_node_5466998786,view,4,2025-10-14,hot,family,true
syn_i000490,syn_u0032,osm_node_8743771306,view,4,2026-01-18,mild,friends,true
syn_i000491,syn_u0032,osm_node_12026524248,save,4,2025-11-08,rain,friends,true
syn_i000492,syn_u0032,osm_way_936577278,rating,5,2026-04-15,rain,friends,true
syn_i000493,syn_u0032,osm_way_238068764,view,4,2025-10-02,hot,friends,true
syn_i000494,syn_u0032,osm_way_573746678,visit,4,2025-08-10,sunny,friends,true
syn_i000495,syn_u0032,osm_way_437791921,view,4,2025-04-28,hot,friends,true
syn_i000496,syn_u0032,osm_way_805171139,rating,5,2025-04-22,mild,friends,true
syn_i000497,syn_u0032,osm_node_366219937,rating,3,2025-09-18,sunny,friends,true
syn_i000498,syn_u0032,osm_way_948298425,view,4,2025-11-11,sunny,friends,true
syn_i000499,syn_u0032,osm_node_12076241462,save,4,2025-12-20,hot,friends,true
syn_i000500,syn_u0032,osm_way_932659184,rating,5,2025-12-29,rain,friends,true
syn_i000501,syn_u0032,osm_node_13449384901,rating,4,2025-04-12,hot,friends,true
syn_i000502,syn_u0032,osm_node_13908568105,view,3,2026-02-01,sunny,friends,true
syn_i000503,syn_u0032,osm_node_11408489364,save,4,2025-01-25,rain,friends,true
syn_i000504,syn_u0032,osm_node_9780609447,rating,4,2025-06-23,rain,friends,true
syn_i000505,syn_u0032,osm_way_118416125,save,4,2025-11-25,sunny,friends,true
syn_i000506,syn_u0033,osm_way_263122128,view,4,2025-08-01,rain,couple,true
syn_i000507,syn_u0033,osm_node_10184935041,rating,2,2025-08-21,mild,couple,true
syn_i000508,syn_u0033,osm_way_164875947,visit,3,2025-03-04,mild,couple,true
syn_i000509,syn_u0033,osm_way_78568344,visit,4,2026-06-19,mild,couple,true
syn_i000510,syn_u0033,osm_way_80451826,rating,3,2025-04-03,sunny,couple,true
syn_i000511,syn_u0033,osm_way_554788744,visit,4,2026-01-30,sunny,couple,true
syn_i000512,syn_u0033,osm_way_161894627,save,5,2025-10-17,sunny,couple,true
syn_i000513,syn_u0033,osm_way_78602493,visit,3,2025-06-15,sunny,couple,true
syn_i000514,syn_u0033,osm_way_78968650,rating,4,2025-12-11,mild,couple,true
syn_i000515,syn_u0033,osm_node_928680816,visit,5,2025-04-23,rain,couple,true
syn_i000516,syn_u0033,osm_way_81034450,view,4,2026-02-21,sunny,couple,true
syn_i000517,syn_u0033,osm_relation_4277955,view,4,2025-12-23,sunny,couple,true
syn_i000518,syn_u0033,osm_way_747409316,visit,4,2026-01-28,rain,couple,true
syn_i000519,syn_u0033,osm_way_1279100118,rating,4,2025-05-20,mild,couple,true
syn_i000520,syn_u0033,osm_way_329067846,view,4,2026-02-26,mild,couple,true
syn_i000521,syn_u0034,osm_node_12837562570,rating,4,2025-09-23,rain,couple,true
syn_i000522,syn_u0034,osm_way_1356288898,save,5,2025-11-08,rain,couple,true
syn_i000523,syn_u0034,osm_way_81049876,visit,5,2026-05-22,mild,couple,true
syn_i000524,syn_u0034,osm_way_28733859,save,4,2026-01-01,sunny,couple,true
syn_i000525,syn_u0034,osm_way_81049878,visit,4,2026-02-10,hot,couple,true
syn_i000526,syn_u0034,osm_node_11149071396,view,4,2025-02-08,mild,couple,true
syn_i000527,syn_u0034,osm_way_680270216,view,4,2025-10-03,hot,couple,true
syn_i000528,syn_u0034,osm_way_30447259,view,4,2026-06-09,sunny,couple,true
syn_i000529,syn_u0034,osm_way_554788769,visit,4,2026-02-14,hot,couple,true
syn_i000530,syn_u0034,osm_way_132057362,visit,4,2025-07-13,hot,couple,true
syn_i000531,syn_u0034,osm_node_928666308,visit,3,2025-05-05,sunny,couple,true
syn_i000532,syn_u0034,osm_way_294616502,rating,3,2026-05-21,sunny,couple,true
syn_i000533,syn_u0034,osm_node_933670106,save,4,2025-06-14,mild,couple,true
syn_i000534,syn_u0035,osm_node_6944020724,rating,4,2026-02-01,rain,friends,true
syn_i000535,syn_u0035,osm_way_803486260,rating,4,2025-10-03,hot,friends,true
syn_i000536,syn_u0035,osm_node_11836370278,visit,5,2026-02-27,hot,friends,true
syn_i000537,syn_u0035,osm_way_355405958,view,4,2025-01-23,mild,friends,true
syn_i000538,syn_u0035,osm_node_7115722324,rating,4,2026-05-01,sunny,friends,true
syn_i000539,syn_u0035,osm_way_173880380,save,4,2026-05-01,mild,friends,true
syn_i000540,syn_u0035,osm_way_750567255,visit,4,2025-05-14,sunny,friends,true
syn_i000541,syn_u0035,osm_way_705646448,view,5,2025-07-01,mild,friends,true
syn_i000542,syn_u0035,osm_node_7204177385,visit,4,2026-03-11,rain,friends,true
syn_i000543,syn_u0035,osm_way_337844917,visit,4,2025-11-09,rain,friends,true
syn_i000544,syn_u0035,osm_way_170349581,save,5,2025-02-20,sunny,friends,true
syn_i000545,syn_u0035,osm_way_555949205,save,4,2025-08-27,mild,friends,true
syn_i000546,syn_u0035,osm_way_743211865,save,5,2026-05-08,sunny,friends,true
syn_i000547,syn_u0035,osm_node_6625360702,save,4,2026-07-22,hot,friends,true
syn_i000548,syn_u0036,osm_way_205199776,rating,5,2025-04-04,hot,solo,true
syn_i000549,syn_u0036,osm_way_209939292,rating,4,2025-10-08,sunny,solo,true
syn_i000550,syn_u0036,osm_way_264543836,rating,5,2025-10-07,rain,solo,true
syn_i000551,syn_u0036,osm_way_163769825,view,3,2026-05-02,hot,solo,true
syn_i000552,syn_u0036,osm_way_209487548,save,4,2025-12-01,hot,solo,true
syn_i000553,syn_u0036,osm_way_116953047,save,5,2025-07-18,hot,solo,true
syn_i000554,syn_u0036,osm_way_182951895,visit,5,2025-01-25,sunny,solo,true
syn_i000555,syn_u0036,osm_way_183211147,save,5,2026-01-12,sunny,solo,true
syn_i000556,syn_u0036,osm_node_12232127242,save,4,2026-06-15,sunny,solo,true
syn_i000557,syn_u0036,osm_way_136510687,save,5,2025-10-25,hot,solo,true
syn_i000558,syn_u0036,osm_way_27860628,view,5,2025-10-18,hot,solo,true
syn_i000559,syn_u0036,osm_node_12821322537,visit,4,2025-10-07,hot,solo,true
syn_i000560,syn_u0036,osm_relation_2914324,rating,5,2025-07-22,sunny,solo,true
syn_i000561,syn_u0036,osm_node_12521010346,visit,4,2025-12-24,hot,solo,true
syn_i000562,syn_u0036,osm_way_162715071,save,3,2026-07-10,rain,solo,true
syn_i000563,syn_u0036,osm_way_765296577,view,3,2025-08-17,sunny,solo,true
syn_i000564,syn_u0036,osm_way_218708296,visit,5,2025-02-15,hot,solo,true
syn_i000565,syn_u0037,osm_way_1419166586,view,4,2025-01-21,mild,family,true
syn_i000566,syn_u0037,osm_way_1170374544,view,3,2025-04-18,mild,family,true
syn_i000567,syn_u0037,osm_way_173100635,rating,5,2025-09-23,hot,family,true
syn_i000568,syn_u0037,osm_node_5206110789,visit,5,2025-03-08,rain,family,true
syn_i000569,syn_u0037,osm_way_248759430,view,4,2025-08-11,mild,family,true
syn_i000570,syn_u0037,osm_node_557235952,view,4,2026-04-16,hot,family,true
syn_i000571,syn_u0037,osm_way_425648349,save,5,2025-11-17,mild,family,true
syn_i000572,syn_u0037,osm_way_1164764248,visit,4,2025-08-09,sunny,family,true
syn_i000573,syn_u0037,osm_way_173105829,rating,5,2025-10-07,hot,family,true
syn_i000574,syn_u0037,osm_node_2128388635,visit,3,2026-02-12,mild,family,true
syn_i000575,syn_u0037,osm_node_5695510961,visit,5,2026-05-07,hot,family,true
syn_i000576,syn_u0037,osm_node_8483891265,save,3,2025-02-13,rain,family,true
syn_i000577,syn_u0037,osm_way_1170364596,visit,4,2026-05-03,rain,family,true
syn_i000578,syn_u0038,osm_way_1069661909,view,4,2025-05-29,rain,couple,true
syn_i000579,syn_u0038,osm_way_190517222,rating,4,2025-08-14,rain,couple,true
syn_i000580,syn_u0038,osm_way_1421931582,visit,4,2026-01-08,sunny,couple,true
syn_i000581,syn_u0038,osm_way_126148439,rating,4,2025-12-31,mild,couple,true
