activity_id,name,category,subcategory,city,state,lat,lon,indoor_outdoor,estimated_cost_usd_min,estimated_cost_usd_max,is_estimated,typical_duration_min,group_suitability,family_kids_suitable,wheelchair,website,phone,opening_hours,source,source_id,source_url,data_quality_score
osm_node_7914577736,Grogan & Company,gallery,gallery,Boston,MA,42.356552,-71.069803,indoor,0,0,false,75,small_to_large,unknown,unknown,https://www.groganco.com/,+1-617-720-2020,Mo-Fr 09:00-17:00,OpenStreetMap,node/7914577736,https://www.openstreetmap.org/node/7914577736,1
osm_node_5360778410,Harvard Film Archive,gallery,arts_centre,Boston,MA,42.373704,-71.114276,indoor,0,20,true,75,small_to_large,unknown,unknown,https://harvardfilmarchive.org,,,OpenStreetMap,node/5360778410,https://www.openstreetmap.org/node/5360778410,0.95
osm_node_7618802653,Huret & Spector Gallery,gallery,gallery,Boston,MA,42.351555,-71.06548,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,node/7618802653,https://www.openstreetmap.org/node/7618802653,0.57
osm_node_7811482138,Krakow Witkin Gallery,gallery,gallery,Boston,MA,42.352262,-71.071919,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.krakowwitkingallery.com/,+1-617-262-4490,,OpenStreetMap,node/7811482138,https://www.openstreetmap.org/node/7811482138,0.95
osm_node_13056568053,Leica Store and Gallery,gallery,gallery,Boston,MA,42.350462,-71.069811,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,node/13056568053,https://www.openstreetmap.org/node/13056568053,0.57
osm_node_367777760,List Visual Arts Center,gallery,arts_centre,Boston,MA,42.361021,-71.087741,indoor,0,20,true,75,small_to_large,unknown,unknown,https://listart.mit.edu,+1-617-253-4680,,OpenStreetMap,node/367777760,https://www.openstreetmap.org/node/367777760,0.95
osm_node_7688586707,Mills Gallery,gallery,gallery,Boston,MA,42.344329,-71.071828,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,node/7688586707,https://www.openstreetmap.org/node/7688586707,0.57
osm_node_10617252173,Multicultural Arts Center,gallery,arts_centre,Boston,MA,42.369966,-71.078973,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.multiculturalartscenter.org/,,,OpenStreetMap,node/10617252173,https://www.openstreetmap.org/node/10617252173,0.91
osm_node_7762364093,Newbury Fine Arts,gallery,gallery,Boston,MA,42.352432,-71.072995,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.newburyfinearts.com/,+1-617-536-0210,,OpenStreetMap,node/7762364093,https://www.openstreetmap.org/node/7762364093,0.95
osm_node_7530327284,Pellas Gallery,gallery,gallery,Boston,MA,42.351117,-71.075909,indoor,0,20,true,75,small_to_large,unknown,unknown,https://pellasgallery.com/,+1-424-394-2184,,OpenStreetMap,node/7530327284,https://www.openstreetmap.org/node/7530327284,0.95
osm_node_6813234617,Piano Craft Gallery,gallery,gallery,Boston,MA,42.338711,-71.081964,indoor,0,20,true,75,small_to_large,unknown,unknown,https://pianocraftguild.com/,,Fr 18:00-20:00; Sa-Su 12:00-17:00,OpenStreetMap,node/6813234617,https://www.openstreetmap.org/node/6813234617,1
osm_node_13156963919,Praise Shadows Art Gallery,gallery,gallery,Boston,MA,42.343403,-71.123055,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.praiseshadows.com/,+16172560227,Tu-Sa 11:00-18:00,OpenStreetMap,node/13156963919,https://www.openstreetmap.org/node/13156963919,1
osm_node_7757221195,Pucker Gallery,gallery,gallery,Boston,MA,42.34953,-71.081779,indoor,0,20,true,75,small_to_large,unknown,yes,https://www.puckergallery.com/,+1-617-267-9473,,OpenStreetMap,node/7757221195,https://www.openstreetmap.org/node/7757221195,0.95
osm_node_7725901227,Rolly-Michaux Galleries,gallery,gallery,Boston,MA,42.351305,-71.078268,indoor,0,20,true,75,small_to_large,unknown,unknown,https://calendar.artsboston.org/organization/rolly-michaux-galleries/,+1-617-536-9898,,OpenStreetMap,node/7725901227,https://www.openstreetmap.org/node/7725901227,0.91
osm_node_13665677403,Sloane Merrill Gallery,gallery,gallery,Boston,MA,42.358274,-71.070406,indoor,0,20,true,75,small_to_large,unknown,unknown,http://sloanemerrillgallery.com/,+1-617-227-1775,Tu-Sa 12:00-18:00,OpenStreetMap,node/13665677403,https://www.openstreetmap.org/node/13665677403,1
osm_node_6124468282,The Cooper Gallery,gallery,gallery,Boston,MA,42.372724,-71.120778,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.coopergalleryhc.org/,,Tu-Sa 10:00-17:00,OpenStreetMap,node/6124468282,https://www.openstreetmap.org/node/6124468282,0.96
osm_node_7535710989,The Guild of Boston Artists,gallery,gallery,Boston,MA,42.350469,-71.078508,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.guildofbostonartists.org/,+1-617-536-7660,,OpenStreetMap,node/7535710989,https://www.openstreetmap.org/node/7535710989,0.95
osm_way_213195203,Tuffte Performing Arts Center,gallery,arts_centre,Boston,MA,42.351633,-71.065519,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,way/213195203,https://www.openstreetmap.org/way/213195203,0.69
osm_node_7501883777,Vose Galleries LLC,gallery,gallery,Boston,MA,42.349601,-71.081712,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.vosegalleries.com/,+1-617-536-6176,,OpenStreetMap,node/7501883777,https://www.openstreetmap.org/node/7501883777,0.95
osm_way_29533399,Washington Street Art,gallery,arts_centre,Boston,MA,42.379833,-71.100954,indoor,0,20,true,75,small_to_large,unknown,unknown,https://washingtonstreet.squarespace.com/,+1 617 623-5315,,OpenStreetMap,way/29533399,https://www.openstreetmap.org/way/29533399,0.95
osm_way_29838905,Amory Woods,hiking/nature,nature_reserve,Boston,MA,42.347072,-71.11337,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,way/29838905,https://www.openstreetmap.org/way/29838905,0.85
osm_way_1352444915,Back Of The Hill Urban Wild,hiking/nature,nature_reserve,Boston,MA,42.329842,-71.110052,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,way/1352444915,https://www.openstreetmap.org/way/1352444915,0.77
osm_node_358276370,Beacon Hill,hiking/nature,peak,Boston,MA,42.35982,-71.066162,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,node/358276370,https://www.openstreetmap.org/node/358276370,0.61
osm_node_358273011,Breeds Hill,hiking/nature,peak,Boston,MA,42.376349,-71.06077,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,node/358273011,https://www.openstreetmap.org/node/358273011,0.73
osm_node_358275326,Copps Hill,hiking/nature,peak,Boston,MA,42.366764,-71.05644,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,node/358275326,https://www.openstreetmap.org/node/358275326,0.61
osm_node_358275328,Dana Hill,hiking/nature,peak,Boston,MA,42.37093,-71.109775,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,node/358275328,https://www.openstreetmap.org/node/358275328,0.61
osm_node_358275418,Flagstaff Hill,hiking/nature,peak,Boston,MA,42.355653,-71.066162,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,node/358275418,https://www.openstreetmap.org/node/358275418,0.61
osm_way_29862450,Hall's Pond Sanctuary,hiking/nature,nature_reserve,Boston,MA,42.346123,-71.111437,outdoor,0,0,true,150,small_to_large,unknown,unknown,,,,OpenStreetMap,way/29862450,https://www.openstreetmap.org/way/29862450,0.85
osm_node_257536224,Adult Literacy Resource Center,library,library,Boston,MA,42.352033,-71.120312,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257536224,https://www.openstreetmap.org/node/257536224,0.85
osm_node_257537637,Advent School Library,library,library,Boston,MA,42.358243,-71.072131,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257537637,https://www.openstreetmap.org/node/257537637,0.85
osm_node_257536133,Albert Alphin Library,library,library,Boston,MA,42.345488,-71.090346,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257536133,https://www.openstreetmap.org/node/257536133,0.85
osm_node_257537750,Alumni Library,library,library,Boston,MA,42.335605,-71.095564,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257537750,https://www.openstreetmap.org/node/257537750,0.85
osm_node_8749198580,Andover-Harvard Theological Library,library,library,Boston,MA,42.379601,-71.113317,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/8749198580,https://www.openstreetmap.org/node/8749198580,0.53
osm_node_257536781,Bakalar Music Library,library,library,Boston,MA,42.378753,-71.123395,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257536781,https://www.openstreetmap.org/node/257536781,0.85
osm_way_33529303,Baker Library / Bloomberg Center,library,library,Boston,MA,42.366415,-71.122793,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.library.hbs.edu/,+1 617 495 6040,Mo-Th 09:00-19:00; Fr 09:00-17:00; Su 12:00-19:00,OpenStreetMap,way/33529303,https://www.openstreetmap.org/way/33529303,1
osm_node_1982224208,Barker Library,library,library,Boston,MA,42.359761,-71.092061,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/1982224208,https://www.openstreetmap.org/node/1982224208,0.69
osm_node_12663577678,Boston Architectural College LIbrary,library,library,Boston,MA,42.348552,-71.085791,indoor,0,0,true,75,small_to_large,yes,unknown,,,Mo-Su 10:00-22:00,OpenStreetMap,node/12663577678,https://www.openstreetmap.org/node/12663577678,0.9
osm_way_405941805,Boston Athenaeum,library,library,Boston,MA,42.357931,-71.062038,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.bostonathenaeum.org,,,OpenStreetMap,way/405941805,https://www.openstreetmap.org/way/405941805,0.95
osm_node_367779160,Boston Latin School Library,library,library,Boston,MA,42.33765,-71.101018,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367779160,https://www.openstreetmap.org/node/367779160,0.85
osm_relation_63755,Boston Public Library,library,library,Boston,MA,42.349324,-71.078289,indoor,0,0,true,75,small_to_large,yes,unknown,https://bpl.org/,+1-617-536-5400,Mo-Tu 10:00-18:00; We 10:00-20:00; Th 10:00-18:00; Fr-Sa 09:00-17:00,OpenStreetMap,relation/63755,https://www.openstreetmap.org/relation/63755,1
osm_node_7620743964,Boston Public Library Chinatown,library,library,Boston,MA,42.352168,-71.063044,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.bpl.org/locations/83/,,,OpenStreetMap,node/7620743964,https://www.openstreetmap.org/node/7620743964,0.79
osm_way_484939937,Boston Public Library Kirstein Business Branch,library,library,Boston,MA,42.358117,-71.05888,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.bpl.org/services-central-library/kblic/,,,OpenStreetMap,way/484939937,https://www.openstreetmap.org/way/484939937,0.95
osm_node_367778079,Boston Public Library North End Branch,library,library,Boston,MA,42.364013,-71.054998,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367778079,https://www.openstreetmap.org/node/367778079,0.85
osm_node_257537362,Boston Renaissance Charter School Media Center,library,library,Boston,MA,42.350182,-71.069061,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257537362,https://www.openstreetmap.org/node/257537362,0.85
osm_node_367779162,Boston University School of Theology Library,library,library,Boston,MA,42.3505,-71.1072,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367779162,https://www.openstreetmap.org/node/367779162,0.73
osm_node_11872590653,Boston University Stone Science Library,library,library,Boston,MA,42.350234,-71.103804,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/11872590653,https://www.openstreetmap.org/node/11872590653,0.53
osm_node_257537033,Brigham and Women's Medical Library,library,library,Boston,MA,42.336164,-71.106951,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257537033,https://www.openstreetmap.org/node/257537033,0.85
osm_node_257537408,Bunker Hill Community College Library,library,library,Boston,MA,42.375943,-71.07021,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257537408,https://www.openstreetmap.org/node/257537408,0.85
osm_node_367778049,Cabot Science Library,library,library,Boston,MA,42.376164,-71.116313,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367778049,https://www.openstreetmap.org/node/367778049,0.85
osm_node_257535986,Cambridge Hospital Bor Medical Library,library,library,Boston,MA,42.374487,-71.10427,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257535986,https://www.openstreetmap.org/node/257535986,0.85
osm_way_29932104,Cambridge Library Central Square Branch,library,library,Boston,MA,42.363897,-71.103805,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.cambridgema.gov/Departments/cambridgepubliclibrary/Locations/centralsquarebranch,,"Mo,We,Fr 10:00-18:00; Tu,Th 10:00-21:00; Sep-Jun: Sa 10:00-14:00",OpenStreetMap,way/29932104,https://www.openstreetmap.org/way/29932104,1
osm_way_29685756,Cambridge Public Library,library,library,Boston,MA,42.373994,-71.110524,indoor,0,0,true,75,small_to_large,yes,yes,https://www.cambridgema.gov/cpl/hoursandlocations/mainlibrary,+1 617-349-4040,"Mo-Th 09:00-21:00; Fr,Sa 09:00-17:00; Su 13:00-17:00",OpenStreetMap,way/29685756,https://www.openstreetmap.org/way/29685756,1
osm_way_29582287,Cardinal Cushing Library,library,library,Boston,MA,42.340376,-71.101649,indoor,0,0,true,75,small_to_large,yes,unknown,https://learningcommons.emmanuel.edu/library,,,OpenStreetMap,way/29582287,https://www.openstreetmap.org/way/29582287,0.95
osm_node_367778122,Charles Hayden Memorial Library,library,library,Boston,MA,42.375836,-71.064401,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367778122,https://www.openstreetmap.org/node/367778122,0.69
osm_node_10866120749,Children's Hospital Library,library,library,Boston,MA,42.33832,-71.104914,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/10866120749,https://www.openstreetmap.org/node/10866120749,0.85
osm_node_367779196,Children's Trust Fund Resource Library,library,library,Boston,MA,42.3566,-71.059,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367779196,https://www.openstreetmap.org/node/367779196,0.69
osm_node_257536473,Congregational Library and Archives,library,library,Boston,MA,42.357863,-71.062448,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.congregationallibrary.org/,,,OpenStreetMap,node/257536473,https://www.openstreetmap.org/node/257536473,0.95
osm_way_29935493,Coolidge Corner Branch Library,library,library,Boston,MA,42.343553,-71.119155,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.brooklinelibrary.org/,+1-617-730-2380,,OpenStreetMap,way/29935493,https://www.openstreetmap.org/way/29935493,0.95
osm_node_1982225149,Dewey Library,library,library,Boston,MA,42.361146,-71.083712,indoor,0,0,true,75,small_to_large,yes,yes,,,,OpenStreetMap,node/1982225149,https://www.openstreetmap.org/node/1982225149,0.57
osm_node_367777946,Eda Kuhn Loeb Music Library,library,library,Boston,MA,42.376964,-71.117015,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367777946,https://www.openstreetmap.org/node/367777946,0.73
osm_node_371247606,Eliot House Library,library,library,Boston,MA,42.370075,-71.12193,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/371247606,https://www.openstreetmap.org/node/371247606,0.61
osm_node_257536149,Emerson College Library,library,library,Boston,MA,42.352244,-71.065549,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257536149,https://www.openstreetmap.org/node/257536149,0.85
osm_node_257536752,EPA Region 1 Library,library,library,Boston,MA,42.356983,-71.056852,indoor,0,0,true,75,small_to_large,yes,unknown,https://www.epa.gov/libraries/region-1-library-services,+1 617 918 1990,,OpenStreetMap,node/257536752,https://www.openstreetmap.org/node/257536752,0.95
osm_way_29788932,Frances A. Countway Library of Medicine,library,library,Boston,MA,42.335138,-71.10367,indoor,0,0,true,75,small_to_large,yes,unknown,https://countway.harvard.edu/about,,,OpenStreetMap,way/29788932,https://www.openstreetmap.org/way/29788932,0.95
osm_node_367778046,Frances Loeb Library,library,library,Boston,MA,42.37594,-71.113918,indoor,0,0,true,75,small_to_large,yes,limited,https://www.gsd.harvard.edu/frances-loeb-library/,,Mo-Th 09:00-22:00; Fr 09:00-19:00; Sa-Su 12:00-17:00,OpenStreetMap,node/367778046,https://www.openstreetmap.org/node/367778046,1
osm_node_1977409948,Frederick S Pardee Management Library,library,library,Boston,MA,42.349617,-71.099676,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/1977409948,https://www.openstreetmap.org/node/1977409948,0.53
osm_way_405334631,French Cultural Center,library,library,Boston,MA,42.354127,-71.074743,indoor,0,0,true,75,small_to_large,yes,unknown,https://frenchculturalcenter.org/,+1 617 912 0400,,OpenStreetMap,way/405334631,https://www.openstreetmap.org/way/405334631,0.95
osm_node_367778065,Gutman Library,library,library,Boston,MA,42.374918,-71.12171,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367778065,https://www.openstreetmap.org/node/367778065,0.73
osm_node_257537188,Harriet M. Spaulding Library,library,library,Boston,MA,42.341363,-71.086127,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257537188,https://www.openstreetmap.org/node/257537188,0.85
osm_node_257537682,Harrison Lyman Library,library,library,Boston,MA,42.367256,-71.070508,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/257537682,https://www.openstreetmap.org/node/257537682,0.85
osm_node_367778076,Harvard Kennedy School Library,library,library,Boston,MA,42.371173,-71.121649,indoor,0,0,true,75,small_to_large,yes,unknown,,,,OpenStreetMap,node/367778076,https://www.openstreetmap.org/node/367778076,0.73
osm_node_367778069,Harvard Law School Library,library,library,Boston,MA,42.377956,-71.118584,indoor,0,0,true,75,small_to_large,yes,limited,,,,OpenStreetMap,node/367778069,https://www.openstreetmap.org/node/367778069,0.73
osm_node_8040648038,Harvard Musical Association,library,library,Boston,MA,42.357218,-71.069429,indoor,0,0,true,75,small_to_large,yes,unknown,https://hmaboston.org/,+1-617-523-2897,,OpenStreetMap,node/8040648038,https://www.openstreetmap.org/node/8040648038,0.95
